img_id,cls_id,fold
05084.jpg,98,1
05085.jpg,23,4
05086.jpg,15,0
05087.jpg,35,4
05088.jpg,178,4
05089.jpg,179,4
05090.jpg,26,1
05091.jpg,115,3
05092.jpg,113,0
05093.jpg,139,1
05094.jpg,38,3
05095.jpg,42,4
05096.jpg,153,1
05097.jpg,160,2
05098.jpg,146,1
05099.jpg,107,0
05100.jpg,120,0
05101.jpg,164,2
05102.jpg,85,1
05103.jpg,94,1
05104.jpg,145,1
05105.jpg,30,3
05106.jpg,125,4
05107.jpg,152,0
05108.jpg,108,2
05109.jpg,183,2
05110.jpg,149,2
05111.jpg,93,3
05112.jpg,66,0
05113.jpg,106,4
05114.jpg,21,0
05115.jpg,113,0
05116.jpg,14,4
05117.jpg,187,0
05118.jpg,80,0
05119.jpg,196,0
05120.jpg,194,4
05121.jpg,124,0
05122.jpg,20,1
05123.jpg,96,4
05124.jpg,50,3
05125.jpg,4,3
05126.jpg,152,3
05127.jpg,188,3
05128.jpg,5,2
05129.jpg,22,2
05130.jpg,86,0
05131.jpg,155,3
05132.jpg,32,2
05133.jpg,157,0
05134.jpg,139,0
05135.jpg,108,4
05136.jpg,105,4
05137.jpg,133,0
05138.jpg,15,2
05139.jpg,154,4
05140.jpg,58,4
05141.jpg,63,0
05142.jpg,92,0
05143.jpg,10,3
05144.jpg,21,3
05145.jpg,44,1
05146.jpg,25,1
05147.jpg,171,4
05148.jpg,13,0
05149.jpg,149,0
05150.jpg,21,3
05151.jpg,120,2
05152.jpg,59,1
05153.jpg,144,2
05154.jpg,149,0
05155.jpg,120,3
05156.jpg,31,3
05157.jpg,151,4
05158.jpg,39,0
05159.jpg,114,3
05160.jpg,107,2
05161.jpg,131,0
05162.jpg,20,0
05163.jpg,38,4
05164.jpg,182,4
05165.jpg,172,0
05166.jpg,122,4
05167.jpg,174,4
05168.jpg,68,4
05169.jpg,194,1
05170.jpg,104,2
05171.jpg,195,3
05172.jpg,177,3
05173.jpg,35,4
05174.jpg,70,2
05175.jpg,187,1
05176.jpg,62,3
05177.jpg,17,0
05178.jpg,79,3
05179.jpg,61,2
05180.jpg,179,0
05181.jpg,17,2
05182.jpg,105,3
05183.jpg,25,3
05184.jpg,83,3
05185.jpg,112,1
05186.jpg,114,2
05187.jpg,106,0
05188.jpg,111,2
05189.jpg,146,2
05190.jpg,93,3
05191.jpg,59,4
05192.jpg,53,0
05193.jpg,142,3
05194.jpg,95,2
05195.jpg,170,2
05196.jpg,111,4
05197.jpg,7,0
05198.jpg,140,4
05199.jpg,119,1
05200.jpg,138,3
05201.jpg,97,2
05202.jpg,177,2
05203.jpg,45,1
05204.jpg,157,4
05205.jpg,124,4
05206.jpg,172,4
05207.jpg,126,0
05208.jpg,55,3
05209.jpg,92,0
05210.jpg,161,0
05211.jpg,180,3
05212.jpg,20,0
05213.jpg,75,0
05214.jpg,79,1
05215.jpg,183,1
05216.jpg,63,3
05217.jpg,148,4
05218.jpg,60,0
05219.jpg,170,4
05220.jpg,130,4
05221.jpg,69,1
05222.jpg,69,2
05223.jpg,113,1
05224.jpg,1,1
05225.jpg,178,2
05226.jpg,25,2
05227.jpg,94,1
05228.jpg,96,3
05229.jpg,109,0
05230.jpg,157,2
05231.jpg,69,1
05232.jpg,192,2
05233.jpg,144,0
05234.jpg,183,4
05235.jpg,73,4
05236.jpg,101,4
05237.jpg,195,3
05238.jpg,141,4
05239.jpg,100,3
05240.jpg,87,0
05241.jpg,182,2
05242.jpg,125,3
05243.jpg,88,0
05244.jpg,127,1
05245.jpg,196,4
05246.jpg,110,1
05247.jpg,179,0
05248.jpg,133,4
05249.jpg,55,0
05250.jpg,109,1
05251.jpg,190,4
05252.jpg,95,1
05253.jpg,95,4
05254.jpg,123,3
05255.jpg,29,4
05256.jpg,195,4
05257.jpg,101,3
05258.jpg,38,1
05259.jpg,2,2
05260.jpg,176,4
05261.jpg,2,0
05262.jpg,60,3
05263.jpg,12,4
05264.jpg,153,2
05265.jpg,14,4
05266.jpg,14,0
05267.jpg,65,2
05268.jpg,23,3
05269.jpg,69,4
05270.jpg,187,0
05271.jpg,18,3
05272.jpg,21,3
05273.jpg,33,3
05274.jpg,61,2
05275.jpg,35,0
05276.jpg,154,2
05277.jpg,155,4
05278.jpg,39,3
05279.jpg,142,2
05280.jpg,15,3
05281.jpg,3,4
05282.jpg,182,3
05283.jpg,167,0
05284.jpg,118,1
05285.jpg,187,1
05286.jpg,147,4
05287.jpg,152,4
05288.jpg,176,1
05289.jpg,104,1
05290.jpg,35,1
05291.jpg,89,3
05292.jpg,194,3
05293.jpg,138,3
05294.jpg,150,2
05295.jpg,2,4
05296.jpg,136,2
05297.jpg,145,0
05298.jpg,102,2
05299.jpg,137,1
05300.jpg,171,2
05301.jpg,97,1
05302.jpg,151,3
05303.jpg,104,4
05304.jpg,8,2
05305.jpg,75,2
05306.jpg,9,3
05307.jpg,4,4
05308.jpg,128,4
05309.jpg,65,2
05310.jpg,39,0
05311.jpg,144,2
05312.jpg,45,0
05313.jpg,112,2
05314.jpg,33,1
05315.jpg,13,4
05316.jpg,158,3
05317.jpg,68,3
05318.jpg,119,1
05319.jpg,118,1
05320.jpg,184,1
05321.jpg,163,3
05322.jpg,188,2
05323.jpg,117,0
05324.jpg,4,3
05325.jpg,169,1
05326.jpg,17,0
05327.jpg,185,1
05328.jpg,63,4
05329.jpg,39,1
05330.jpg,26,1
05331.jpg,169,2
05332.jpg,54,0
05333.jpg,3,4
05334.jpg,71,3
05335.jpg,81,2
05336.jpg,176,2
05337.jpg,38,3
05338.jpg,61,2
05339.jpg,126,0
05340.jpg,59,1
05341.jpg,40,3
05342.jpg,88,0
05343.jpg,127,0
05344.jpg,29,0
05345.jpg,102,2
05346.jpg,39,3
05347.jpg,3,2
05348.jpg,91,2
05349.jpg,7,3
05350.jpg,174,0
05351.jpg,45,0
05352.jpg,132,2
05353.jpg,13,0
05354.jpg,172,4
05355.jpg,169,4
05356.jpg,139,3
05357.jpg,119,0
05358.jpg,120,4
05359.jpg,19,1
05360.jpg,103,4
05361.jpg,188,2
05362.jpg,117,1
05363.jpg,116,2
05364.jpg,172,3
05365.jpg,154,4
05366.jpg,10,0
05367.jpg,193,3
05368.jpg,65,4
05369.jpg,113,0
05370.jpg,54,1
05371.jpg,162,2
05372.jpg,127,2
05373.jpg,8,3
05374.jpg,47,2
05375.jpg,120,3
05376.jpg,194,1
05377.jpg,115,3
05378.jpg,73,4
05379.jpg,35,0
05380.jpg,53,0
05381.jpg,125,0
05382.jpg,9,3
05383.jpg,119,1
05384.jpg,92,1
05385.jpg,192,1
05386.jpg,7,0
05387.jpg,187,3
05388.jpg,170,4
05389.jpg,171,2
05390.jpg,113,4
05391.jpg,127,4
05392.jpg,19,1
05393.jpg,177,2
05394.jpg,196,0
05395.jpg,29,2
05396.jpg,50,4
05397.jpg,151,2
05398.jpg,104,3
05399.jpg,166,0
05400.jpg,131,3
05401.jpg,116,1
05402.jpg,37,1
05403.jpg,93,0
05404.jpg,28,1
05405.jpg,4,1
05406.jpg,129,2
05407.jpg,156,3
05408.jpg,19,3
05409.jpg,158,2
05410.jpg,188,1
05411.jpg,128,0
05412.jpg,83,2
05413.jpg,23,3
05414.jpg,168,1
05415.jpg,112,4
05416.jpg,75,0
05417.jpg,189,0
05418.jpg,174,2
05419.jpg,99,2
05420.jpg,185,2
05421.jpg,51,0
05422.jpg,184,0
05423.jpg,101,2
05424.jpg,105,0
05425.jpg,25,3
05426.jpg,22,4
05427.jpg,100,3
05428.jpg,115,3
05429.jpg,24,2
05430.jpg,163,1
05431.jpg,96,4
05432.jpg,65,3
05433.jpg,109,2
05434.jpg,3,4
05435.jpg,19,3
05436.jpg,55,0
05437.jpg,61,0
05438.jpg,193,2
05439.jpg,68,4
05440.jpg,179,3
05441.jpg,175,3
05442.jpg,45,4
05443.jpg,33,2
05444.jpg,119,0
05445.jpg,28,0
05446.jpg,58,0
05447.jpg,69,1
05448.jpg,19,3
05449.jpg,70,4
05450.jpg,96,0
05451.jpg,70,1
05452.jpg,165,1
05453.jpg,43,0
05454.jpg,40,2
05455.jpg,148,1
05456.jpg,82,3
05457.jpg,111,2
05458.jpg,99,1
05459.jpg,185,4
05460.jpg,128,0
05461.jpg,102,1
05462.jpg,160,1
05463.jpg,32,0
05464.jpg,17,1
05465.jpg,113,3
05466.jpg,132,1
05467.jpg,168,0
05468.jpg,49,0
05469.jpg,163,2
05470.jpg,80,4
05471.jpg,34,3
05472.jpg,71,0
05473.jpg,25,3
05474.jpg,115,1
05475.jpg,172,4
05476.jpg,88,1
05477.jpg,34,3
05478.jpg,34,0
05479.jpg,70,2
05480.jpg,160,4
05481.jpg,163,4
05482.jpg,21,1
05483.jpg,51,1
05484.jpg,189,4
05485.jpg,180,2
05486.jpg,105,0
05487.jpg,117,3
05488.jpg,78,3
05489.jpg,82,3
05490.jpg,102,4
05491.jpg,106,4
05492.jpg,190,1
05493.jpg,82,1
05494.jpg,175,4
05495.jpg,114,0
05496.jpg,90,1
05497.jpg,93,4
05498.jpg,192,4
05499.jpg,55,4
05500.jpg,85,2
05501.jpg,130,4
05502.jpg,180,2
05503.jpg,166,4
05504.jpg,168,2
05505.jpg,157,1
05506.jpg,132,3
05507.jpg,116,1
05508.jpg,99,2
05509.jpg,98,1
05510.jpg,141,4
05511.jpg,184,2
05512.jpg,106,3
05513.jpg,101,2
05514.jpg,26,4
05515.jpg,131,1
05516.jpg,79,4
05517.jpg,21,4
05518.jpg,22,2
05519.jpg,190,1
05520.jpg,120,4
05521.jpg,141,1
05522.jpg,172,3
05523.jpg,135,0
05524.jpg,81,3
05525.jpg,66,2
05526.jpg,125,3
05527.jpg,186,4
05528.jpg,191,3
05529.jpg,11,0
05530.jpg,152,3
05531.jpg,84,2
05532.jpg,122,0
05533.jpg,176,2
05534.jpg,8,4
05535.jpg,33,2
05536.jpg,84,2
05537.jpg,176,4
05538.jpg,182,1
05539.jpg,44,0
05540.jpg,47,3
05541.jpg,28,4
05542.jpg,44,3
05543.jpg,65,4
05544.jpg,76,2
05545.jpg,3,0
05546.jpg,138,4
05547.jpg,35,1
05548.jpg,41,2
05549.jpg,135,2
05550.jpg,94,1
05551.jpg,146,1
05552.jpg,103,0
05553.jpg,188,0
05554.jpg,84,3
05555.jpg,57,4
05556.jpg,46,2
05557.jpg,55,1
05558.jpg,171,3
05559.jpg,79,1
05560.jpg,157,3
05561.jpg,170,2
05562.jpg,89,4
05563.jpg,179,2
05564.jpg,53,1
05565.jpg,161,1
05566.jpg,89,4
05567.jpg,8,1
05568.jpg,30,3
05569.jpg,60,2
05570.jpg,31,3
05571.jpg,75,3
05572.jpg,19,0
05573.jpg,118,3
05574.jpg,114,1
05575.jpg,90,4
05576.jpg,18,3
05577.jpg,148,2
05578.jpg,66,4
05579.jpg,10,4
05580.jpg,97,0
05581.jpg,161,0
05582.jpg,167,2
05583.jpg,183,3
05584.jpg,34,2
05585.jpg,156,2
05586.jpg,27,1
05587.jpg,13,4
05588.jpg,167,2
05589.jpg,155,2
05590.jpg,118,2
05591.jpg,103,4
05592.jpg,30,2
05593.jpg,82,0
05594.jpg,17,1
05595.jpg,68,4
05596.jpg,169,2
05597.jpg,151,1
05598.jpg,84,2
05599.jpg,154,2
05600.jpg,60,2
05601.jpg,123,1
05602.jpg,109,1
05603.jpg,42,0
05604.jpg,30,4
05605.jpg,50,4
05606.jpg,146,4
05607.jpg,191,4
05608.jpg,101,4
05609.jpg,113,3
05610.jpg,93,1
05611.jpg,96,1
05612.jpg,109,3
05613.jpg,175,1
05614.jpg,64,0
05615.jpg,140,3
05616.jpg,27,3
05617.jpg,110,4
05618.jpg,161,0
05619.jpg,116,2
05620.jpg,182,0
05621.jpg,150,2
05622.jpg,179,4
05623.jpg,175,0
05624.jpg,11,4
05625.jpg,194,3
05626.jpg,167,0
05627.jpg,147,0
05628.jpg,79,2
05629.jpg,179,0
05630.jpg,63,1
05631.jpg,170,0
05632.jpg,153,1
05633.jpg,30,1
05634.jpg,27,3
05635.jpg,171,2
05636.jpg,138,1
05637.jpg,147,4
05638.jpg,104,3
05639.jpg,65,0
05640.jpg,39,1
05641.jpg,152,2
05642.jpg,190,1
05643.jpg,188,4
05644.jpg,23,2
05645.jpg,18,3
05646.jpg,60,2
05647.jpg,25,1
05648.jpg,40,4
05649.jpg,114,3
05650.jpg,29,2
05651.jpg,105,0
05652.jpg,157,0
05653.jpg,90,4
05654.jpg,28,4
05655.jpg,108,2
05656.jpg,116,1
05657.jpg,1,0
05658.jpg,81,1
05659.jpg,101,2
05660.jpg,56,1
05661.jpg,154,3
05662.jpg,96,4
05663.jpg,116,2
05664.jpg,119,1
05665.jpg,82,3
05666.jpg,185,1
05667.jpg,81,1
05668.jpg,104,1
05669.jpg,105,1
05670.jpg,43,3
05671.jpg,6,1
05672.jpg,58,0
05673.jpg,173,1
05674.jpg,22,3
05675.jpg,151,1
05676.jpg,141,0
05677.jpg,166,3
05678.jpg,169,2
05679.jpg,190,1
05680.jpg,173,0
05681.jpg,77,4
05682.jpg,87,3
05683.jpg,45,3
05684.jpg,87,3
05685.jpg,33,2
05686.jpg,85,2
05687.jpg,154,3
05688.jpg,24,0
05689.jpg,132,0
05690.jpg,148,3
05691.jpg,66,2
05692.jpg,48,0
05693.jpg,116,4
05694.jpg,9,2
05695.jpg,40,1
05696.jpg,169,2
05697.jpg,117,2
05698.jpg,52,4
05699.jpg,43,0
05700.jpg,183,0
05701.jpg,51,2
05702.jpg,53,3
05703.jpg,169,4
05704.jpg,122,4
05705.jpg,20,0
05706.jpg,35,3
05707.jpg,44,3
05708.jpg,189,0
05709.jpg,99,0
05710.jpg,26,1
05711.jpg,171,3
05712.jpg,129,0
05713.jpg,18,3
05714.jpg,122,3
05715.jpg,77,4
05716.jpg,89,2
05717.jpg,17,1
05718.jpg,10,3
05719.jpg,36,4
05720.jpg,26,1
05721.jpg,85,3
05722.jpg,41,3
05723.jpg,90,1
05724.jpg,73,2
05725.jpg,143,1
05726.jpg,59,4
05727.jpg,140,4
05728.jpg,76,2
05729.jpg,25,4
05730.jpg,54,0
05731.jpg,94,2
05732.jpg,113,2
05733.jpg,136,3
05734.jpg,171,1
05735.jpg,151,2
05736.jpg,146,3
05737.jpg,46,2
05738.jpg,53,4
05739.jpg,64,4
05740.jpg,55,3
05741.jpg,52,3
05742.jpg,178,0
05743.jpg,62,3
05744.jpg,145,1
05745.jpg,79,4
05746.jpg,135,3
05747.jpg,156,1
05748.jpg,3,3
05749.jpg,189,4
05750.jpg,181,2
05751.jpg,119,3
05752.jpg,85,4
05753.jpg,113,1
05754.jpg,1,0
05755.jpg,140,3
05756.jpg,156,3
05757.jpg,124,0
05758.jpg,50,3
05759.jpg,63,2
05760.jpg,45,4
05761.jpg,173,1
05762.jpg,81,1
05763.jpg,41,0
05764.jpg,78,3
05765.jpg,97,2
05766.jpg,190,4
05767.jpg,77,2
05768.jpg,97,2
05769.jpg,42,4
05770.jpg,178,3
05771.jpg,118,0
05772.jpg,37,1
05773.jpg,130,0
05774.jpg,176,1
05775.jpg,123,3
05776.jpg,145,1
05777.jpg,188,4
05778.jpg,159,1
05779.jpg,44,2
05780.jpg,149,2
05781.jpg,73,2
05782.jpg,100,0
05783.jpg,110,3
05784.jpg,89,2
05785.jpg,169,4
05786.jpg,60,4
05787.jpg,18,0
05788.jpg,72,3
05789.jpg,175,4
05790.jpg,159,4
05791.jpg,89,2
05792.jpg,93,3
05793.jpg,156,1
05794.jpg,28,4
05795.jpg,185,3
05796.jpg,155,2
05797.jpg,160,4
05798.jpg,139,3
05799.jpg,94,2
05800.jpg,45,0
05801.jpg,118,0
05802.jpg,16,4
05803.jpg,41,3
05804.jpg,1,3
05805.jpg,102,0
05806.jpg,119,2
05807.jpg,161,1
05808.jpg,74,3
05809.jpg,65,2
05810.jpg,70,0
05811.jpg,59,4
05812.jpg,133,0
05813.jpg,91,3
05814.jpg,49,0
05815.jpg,96,4
05816.jpg,45,2
05817.jpg,169,1
05818.jpg,65,3
05819.jpg,134,2
05820.jpg,51,2
05821.jpg,8,1
05822.jpg,92,1
05823.jpg,159,3
05824.jpg,23,2
05825.jpg,89,3
05826.jpg,91,0
05827.jpg,140,3
05828.jpg,129,2
05829.jpg,142,3
05830.jpg,36,0
05831.jpg,87,3
05832.jpg,68,3
05833.jpg,61,1
05834.jpg,35,3
05835.jpg,53,0
05836.jpg,167,1
05837.jpg,59,4
05838.jpg,187,0
05839.jpg,26,0
05840.jpg,50,0
05841.jpg,195,4
05842.jpg,74,3
05843.jpg,124,1
05844.jpg,63,4
05845.jpg,166,1
05846.jpg,112,4
05847.jpg,94,3
05848.jpg,190,1
05849.jpg,170,3
05850.jpg,147,4
05851.jpg,95,2
05852.jpg,38,0
05853.jpg,129,3
05854.jpg,183,1
05855.jpg,176,4
05856.jpg,182,3
05857.jpg,14,1
05858.jpg,130,3
05859.jpg,110,1
05860.jpg,76,2
05861.jpg,38,1
05862.jpg,116,0
05863.jpg,126,3
05864.jpg,126,1
05865.jpg,40,4
05866.jpg,80,1
05867.jpg,34,0
05868.jpg,38,3
05869.jpg,18,4
05870.jpg,43,1
05871.jpg,85,0
05872.jpg,184,3
05873.jpg,39,0
05874.jpg,104,2
05875.jpg,40,3
05876.jpg,153,4
05877.jpg,33,0
05878.jpg,27,2
05879.jpg,97,2
05880.jpg,155,1
05881.jpg,52,1
05882.jpg,72,4
05883.jpg,118,2
05884.jpg,104,1
05885.jpg,80,2
05886.jpg,25,3
05887.jpg,24,2
05888.jpg,85,3
05889.jpg,29,4
05890.jpg,193,4
05891.jpg,125,4
05892.jpg,31,1
05893.jpg,43,1
05894.jpg,189,2
05895.jpg,126,2
05896.jpg,98,2
05897.jpg,37,4
05898.jpg,140,2
05899.jpg,124,1
05900.jpg,147,1
05901.jpg,121,2
05902.jpg,25,0
05903.jpg,190,1
05904.jpg,175,2
05905.jpg,119,1
05906.jpg,117,0
05907.jpg,173,2
05908.jpg,24,4
05909.jpg,9,2
05910.jpg,106,1
05911.jpg,78,3
05912.jpg,49,1
05913.jpg,120,3
05914.jpg,177,3
05915.jpg,137,2
05916.jpg,6,2
05917.jpg,155,4
05918.jpg,3,1
05919.jpg,106,3
05920.jpg,138,3
05921.jpg,1,0
05922.jpg,105,4
05923.jpg,44,0
05924.jpg,16,1
05925.jpg,122,3
05926.jpg,156,1
05927.jpg,89,0
05928.jpg,41,4
05929.jpg,126,3
05930.jpg,2,3
05931.jpg,190,1
05932.jpg,55,3
05933.jpg,116,1
05934.jpg,105,2
05935.jpg,126,1
05936.jpg,58,1
05937.jpg,88,4
05938.jpg,103,2
05939.jpg,170,3
05940.jpg,137,2
05941.jpg,190,4
05942.jpg,68,3
05943.jpg,121,1
05944.jpg,51,1
05945.jpg,63,0
05946.jpg,44,1
05947.jpg,28,0
05948.jpg,48,0
05949.jpg,72,2
05950.jpg,144,1
05951.jpg,183,3
05952.jpg,118,0
05953.jpg,96,2
05954.jpg,180,1
05955.jpg,136,0
05956.jpg,188,0
05957.jpg,104,3
05958.jpg,129,3
05959.jpg,126,3
05960.jpg,90,4
05961.jpg,83,2
05962.jpg,162,4
05963.jpg,170,3
05964.jpg,21,2
05965.jpg,20,4
05966.jpg,142,1
05967.jpg,3,0
05968.jpg,17,1
05969.jpg,57,1
05970.jpg,115,0
05971.jpg,41,0
05972.jpg,23,4
05973.jpg,151,2
05974.jpg,186,0
05975.jpg,155,1
05976.jpg,123,0
05977.jpg,192,0
05978.jpg,92,1
05979.jpg,4,1
05980.jpg,117,4
05981.jpg,44,3
05982.jpg,185,1
05983.jpg,59,0
05984.jpg,75,2
05985.jpg,28,4
05986.jpg,20,4
05987.jpg,116,4
05988.jpg,132,2
05989.jpg,90,1
05990.jpg,151,1
05991.jpg,68,2
05992.jpg,48,4
05993.jpg,63,4
05994.jpg,145,3
05995.jpg,161,0
05996.jpg,77,2
05997.jpg,50,3
05998.jpg,170,4
05999.jpg,159,2
06000.jpg,87,4
06001.jpg,176,0
06002.jpg,8,3
06003.jpg,103,3
06004.jpg,196,3
06005.jpg,42,0
06006.jpg,39,1
06007.jpg,160,2
06008.jpg,12,3
06009.jpg,160,0
06010.jpg,77,3
06011.jpg,19,1
06012.jpg,120,2
06013.jpg,195,3
06014.jpg,100,1
06015.jpg,156,1
06016.jpg,187,0
06017.jpg,105,2
06018.jpg,92,1
06019.jpg,90,4
06020.jpg,12,0
06021.jpg,144,2
06022.jpg,93,3
06023.jpg,186,2
06024.jpg,8,4
06025.jpg,78,3
06026.jpg,59,4
06027.jpg,32,4
06028.jpg,44,4
06029.jpg,70,1
06030.jpg,30,2
06031.jpg,101,4
06032.jpg,67,4
06033.jpg,73,4
06034.jpg,112,0
06035.jpg,39,2
06036.jpg,114,0
06037.jpg,16,2
06038.jpg,160,4
06039.jpg,120,4
06040.jpg,35,3
06041.jpg,127,1
06042.jpg,154,1
06043.jpg,130,1
06044.jpg,74,2
06045.jpg,172,0
06046.jpg,157,3
06047.jpg,165,2
06048.jpg,57,1
06049.jpg,50,4
06050.jpg,68,2
06051.jpg,38,2
06052.jpg,1,4
06053.jpg,119,3
06054.jpg,108,2
06055.jpg,75,3
06056.jpg,139,2
06057.jpg,114,2
06058.jpg,185,0
06059.jpg,130,4
06060.jpg,54,0
06061.jpg,2,3
06062.jpg,89,3
06063.jpg,130,0
06064.jpg,69,1
06065.jpg,138,3
06066.jpg,68,1
06067.jpg,15,0
06068.jpg,195,0
06069.jpg,154,4
06070.jpg,139,3
06071.jpg,19,3
06072.jpg,42,2
06073.jpg,89,1
06074.jpg,112,3
06075.jpg,37,4
06076.jpg,44,0
06077.jpg,148,1
06078.jpg,27,2
06079.jpg,181,2
06080.jpg,34,2
06081.jpg,161,3
06082.jpg,165,3
06083.jpg,98,4
06084.jpg,81,1
06085.jpg,157,1
06086.jpg,93,0
06087.jpg,64,1
06088.jpg,12,4
06089.jpg,27,3
06090.jpg,129,2
06091.jpg,75,3
06092.jpg,168,4
06093.jpg,171,0
06094.jpg,19,2
06095.jpg,134,0
06096.jpg,164,0
06097.jpg,84,4
06098.jpg,104,4
06099.jpg,4,0
06100.jpg,148,0
06101.jpg,145,4
06102.jpg,137,2
06103.jpg,81,4
06104.jpg,190,4
06105.jpg,22,3
06106.jpg,108,2
06107.jpg,26,3
06108.jpg,71,0
06109.jpg,128,3
06110.jpg,41,4
06111.jpg,193,4
06112.jpg,126,4
06113.jpg,181,1
06114.jpg,184,3
06115.jpg,135,0
06116.jpg,70,0
06117.jpg,139,1
06118.jpg,124,2
06119.jpg,85,3
06120.jpg,58,0
06121.jpg,92,2
06122.jpg,35,1
06123.jpg,183,2
06124.jpg,50,4
06125.jpg,64,2
06126.jpg,99,4
06127.jpg,194,3
06128.jpg,40,1
06129.jpg,66,4
06130.jpg,162,2
06131.jpg,110,3
06132.jpg,80,3
06133.jpg,113,0
06134.jpg,88,2
06135.jpg,171,0
06136.jpg,51,0
06137.jpg,81,1
06138.jpg,134,3
06139.jpg,72,4
06140.jpg,79,4
06141.jpg,147,4
06142.jpg,48,2
06143.jpg,134,0
06144.jpg,172,4
06145.jpg,4,3
06146.jpg,76,2
06147.jpg,77,2
06148.jpg,107,3
06149.jpg,185,1
06150.jpg,169,3
06151.jpg,20,4
06152.jpg,109,2
06153.jpg,125,1
06154.jpg,119,2
06155.jpg,46,4
06156.jpg,86,4
06157.jpg,76,1
06158.jpg,7,2
06159.jpg,1,2
06160.jpg,122,3
06161.jpg,149,1
06162.jpg,103,1
06163.jpg,12,2
06164.jpg,115,4
06165.jpg,67,2
06166.jpg,55,0
06167.jpg,60,3
06168.jpg,185,4
06169.jpg,25,1
06170.jpg,183,2
06171.jpg,154,1
06172.jpg,83,3
06173.jpg,65,2
06174.jpg,1,0
06175.jpg,181,2
06176.jpg,75,3
06177.jpg,145,3
06178.jpg,73,2
06179.jpg,6,4
06180.jpg,74,3
06181.jpg,41,1
06182.jpg,105,3
06183.jpg,5,1
06184.jpg,115,1
06185.jpg,145,3
06186.jpg,150,2
06187.jpg,89,4
06188.jpg,192,1
06189.jpg,109,1
06190.jpg,96,4
06191.jpg,48,0
06192.jpg,133,4
06193.jpg,22,2
06194.jpg,133,3
06195.jpg,146,4
06196.jpg,6,0
06197.jpg,50,2
06198.jpg,157,3
06199.jpg,53,2
06200.jpg,89,0
06201.jpg,118,2
06202.jpg,28,4
06203.jpg,36,0
06204.jpg,32,0
06205.jpg,53,1
06206.jpg,8,3
06207.jpg,175,4
06208.jpg,15,0
06209.jpg,87,2
06210.jpg,130,3
06211.jpg,182,1
06212.jpg,48,4
06213.jpg,178,2
06214.jpg,37,4
06215.jpg,50,0
06216.jpg,98,4
06217.jpg,41,0
06218.jpg,80,2
06219.jpg,128,3
06220.jpg,82,1
06221.jpg,104,3
06222.jpg,43,3
06223.jpg,117,2
06224.jpg,17,1
06225.jpg,47,1
06226.jpg,36,0
06227.jpg,14,4
06228.jpg,106,1
06229.jpg,23,2
06230.jpg,21,2
06231.jpg,78,2
06232.jpg,163,3
06233.jpg,41,1
06234.jpg,34,2
06235.jpg,182,2
06236.jpg,23,4
06237.jpg,105,3
06238.jpg,144,0
06239.jpg,10,0
06240.jpg,179,4
06241.jpg,135,0
06242.jpg,123,3
06243.jpg,65,0
06244.jpg,6,4
06245.jpg,82,0
06246.jpg,125,3
06247.jpg,183,2
06248.jpg,90,2
06249.jpg,25,4
06250.jpg,166,4
06251.jpg,152,3
06252.jpg,32,0
06253.jpg,62,0
06254.jpg,47,2
06255.jpg,116,0
06256.jpg,122,1
06257.jpg,163,4
06258.jpg,149,0
06259.jpg,168,1
06260.jpg,194,0
06261.jpg,87,1
06262.jpg,1,3
06263.jpg,125,2
06264.jpg,105,2
06265.jpg,26,1
06266.jpg,127,1
06267.jpg,103,3
06268.jpg,74,3
06269.jpg,7,1
06270.jpg,56,0
06271.jpg,88,1
06272.jpg,183,3
06273.jpg,73,4
06274.jpg,128,3
06275.jpg,144,0
06276.jpg,159,1
06277.jpg,19,1
06278.jpg,37,1
06279.jpg,126,1
06280.jpg,92,2
06281.jpg,173,0
06282.jpg,152,2
06283.jpg,113,4
06284.jpg,57,0
06285.jpg,190,4
06286.jpg,193,3
06287.jpg,176,1
06288.jpg,135,4
06289.jpg,100,2
06290.jpg,107,0
06291.jpg,18,3
06292.jpg,5,3
06293.jpg,113,4
06294.jpg,163,0
06295.jpg,53,4
06296.jpg,5,2
06297.jpg,88,4
06298.jpg,30,1
06299.jpg,31,0
06300.jpg,173,1
06301.jpg,156,4
06302.jpg,4,1
06303.jpg,105,1
06304.jpg,150,2
06305.jpg,54,2
06306.jpg,98,4
06307.jpg,58,3
06308.jpg,37,3
06309.jpg,7,4
06310.jpg,107,0
06311.jpg,145,3
06312.jpg,95,4
06313.jpg,5,4
06314.jpg,56,1
06315.jpg,149,4
06316.jpg,83,0
06317.jpg,31,0
06318.jpg,153,1
06319.jpg,95,1
06320.jpg,88,0
06321.jpg,68,1
06322.jpg,138,1
06323.jpg,97,4
06324.jpg,108,3
06325.jpg,131,1
06326.jpg,41,3
06327.jpg,98,2
06328.jpg,3,2
06329.jpg,163,4
06330.jpg,123,0
06331.jpg,147,1
06332.jpg,76,2
06333.jpg,85,3
06334.jpg,92,1
06335.jpg,19,0
06336.jpg,121,0
06337.jpg,122,1
06338.jpg,174,0
06339.jpg,87,1
06340.jpg,193,3
06341.jpg,153,0
06342.jpg,177,1
06343.jpg,191,3
06344.jpg,23,2
06345.jpg,52,3
06346.jpg,78,2
06347.jpg,134,4
06348.jpg,168,3
06349.jpg,149,2
06350.jpg,98,1
06351.jpg,132,2
06352.jpg,161,3
06353.jpg,83,2
06354.jpg,58,1
